Difference in Expected Annual Damage Gorssel-Deventer,Difference in Expected Number of Deaths Gorssel-Deventer,Gorssel Expected Annual Damage,Gorssel Expected Number of Deaths,Total Costs of Policies
-1114.5458982384516,-5.379271340162437e-07,100304891.92488956,0.04383293511363549,826498618.1407461
-665.7892008932662,-3.7505568070119534e-07,67057622.524768874,0.03777523310454369,1283540741.9020135
-1632.6583489193288,-1.2704727294607078e-06,8015696.523006411,0.004011829498116549,1046586987.174818
-3339.4383721817494,-3.0188453535524305e-06,4232873.140385068,0.0024841158125030087,1179403058.4316125
-1292.8485082643697,-1.445672405464214e-06,9960309.809907667,0.006883458554653279,1019134120.9208665
-181.87433640294734,-1.8651324648094985e-07,9102914.455186501,0.006953358994792214,850917307.3729568
-3943.468645730123,-3.187706165298658e-06,0.0,0.0,711417364.1886718
-6459.09380867844,-4.833652943750289e-06,2061346.0839865431,0.000935520349530623,869003984.4428041
-829.2861620478569,-7.270646681802562e-07,448251.4454524179,0.00026151281326217655,1002423993.8491073
-1016.243313758583,-9.639870788281354e-07,8621672.599449512,0.00527096166262438,773842386.014148
-161.75324229377443,-1.985811782593662e-07,664767.01081901,0.0005218749279248626,930863570.0577567
-2484.9125235012307,-2.3953230358208986e-06,4248651.039328006,0.0027025468904238767,1244930617.4675088
-254.04846110379705,-3.2127903830391884e-07,1230167.1548232152,0.0009966790236091805,773109179.3503788
-1262.237111935329,-1.2182220091033079e-06,5571435.076852765,0.003448871663996737,968200315.3530413
-1011.3590694949162,-1.3022421832534941e-06,12628920.955361597,0.010247319311353819,1247371236.3161006
-979.0462347072219,-1.0938270467055586e-06,1456012.4120290447,0.0010593102510563978,1044611375.4779514
-5006.829395997256,-3.939827762267312e-06,3429134.8742638836,0.0016999588736682017,771235588.4290631
-3484.88594779696,-2.9921998291765628e-06,3597011.011707938,0.001962122482375094,910553695.4519408
-1035.0720469558846,-5.763475007655525e-07,104251421.49734974,0.05804914392960568,961686380.7326685
-135.70235907752985,-9.10704855615184e-08,8302241.729970925,0.004397802869803799,1012100515.1911387
-398.87547412829883,-1.955723056272505e-07,40174338.87872813,0.01969784705047104,827789967.9468265
-167.70395244924052,-1.135393632619368e-07,16890974.386735056,0.011435571128379013,723238576.9833212
-1970.3846669880022,-2.0127370486998105e-06,65037446.75673603,0.041073250477439156,1155964433.213346
-886.1196332616038,-8.026600606484907e-07,17099246.06245919,0.00964278032635149,1251894378.2543685
-1503.9098462994025,-1.595673312927294e-06,7059677.666317115,0.004606886409009606,842514013.2862253
-313.8368801591791,-3.183117979217689e-07,9891950.447030852,0.006854324407369642,992230478.2858499
-133.25368654926467,-1.1555330408831149e-07,1484427.0999504311,0.0008451973567805908,1150445520.206355
-803.1495476779876,-6.768636938307571e-07,7229291.256946689,0.00394144671821955,853042761.0136018
-2962.731044792921,-2.3894248429291634e-06,1631247.4595989487,0.000858307010156982,1126271156.093782
-526.3177620652524,-4.1040702879407475e-07,41776804.012653634,0.02744155037040481,863829916.5778376
-190.9331295434481,-9.652867713592282e-08,13027912.96805143,0.005399309589505335,1083758191.6763477
-10334.822451665194,-8.88946953545109e-06,0.0,0.0,1180751653.8623095
-2543.564712787952,-2.273450711318289e-06,4498603.0246675825,0.002640074658774369,772371986.5621905
-1182.7910752945895,-6.013688190198413e-07,119129534.31259575,0.06056926608285939,920158987.023306
-449.3921552551343,-3.656254231882209e-07,2102879.286535387,0.0011331982219934251,1188841689.2491772
-738.7812053923482,-8.00862112667977e-07,3959802.840951448,0.002882449351078364,1193047877.0814033
-600.6493608435775,-7.196803019082124e-07,1447156.2954015988,0.0011496598234258019,764617410.5968157
-338.18252964987107,-4.1590610045831403e-07,0.0,0.0,1458331973.3439052
-6937.064231223304,-5.014910386669585e-06,10142056.561227122,0.004788467707189782,1535331482.8149583
-4342.759666228929,-4.360243723723138e-06,39994450.644627064,0.022965701735912333,1079886697.2313268
-1633.257301812683,-1.3897393394620953e-06,4447223.995459522,0.002414446197073308,1347798959.793455
-795.9509237160656,-3.7292792553834405e-07,80167381.08575842,0.037560927732296474,1455547768.7386065
-3750.9365502770725,-2.9314103741225747e-06,13856643.914965134,0.006631435362994301,817462104.9969193
-4709.234085396488,-4.702970659729228e-06,3835667.0407690494,0.002521712033549289,1417193188.5507793
-778.6260612896469,-3.6092251393066415e-07,78422438.26703195,0.03635175468058256,1174185352.0001566
-470.81061738714374,-4.894724599453688e-07,12212121.992647152,0.008459094061734633,983005412.9049585
-445.08451579446086,-4.468170833957374e-07,0.0,0.0,1057405883.8308511
-7674.402034925342,-7.525961596520276e-06,1634251.509849846,0.0011072241847827982,905522918.594522
-6074.607962321921,-6.314473810530995e-06,1455703.0451631052,0.0010205523882187459,1053629788.6202801
-1177.7495863962909,-1.155584457053319e-06,0.0,0.0,869745477.435761
-3499.8988711234974,-2.762328010448281e-06,3163088.7546529886,0.0016758289056891577,1132380857.8562427
-1175.467584370141,-9.353427227156525e-07,7478360.254431236,0.003774494762892838,881954756.9489709
-857.3885331923119,-6.86007342313509e-07,0.0,0.0,783635762.9291469
-6385.627849593463,-5.577226591246012e-06,1834263.1723934826,0.0010917025486383428,956171361.1452173
-555.4750369266221,-4.949655991060214e-07,0.0,0.0,1013744648.4348975
-1600.927904917674,-1.8347521559114853e-06,5567970.2520224955,0.0041414639133798056,1271675526.6587708
-593.9842620074235,-2.8485472259625046e-07,59825500.88512568,0.02869028280517175,1125027835.0597677
-2885.6358103386215,-3.801924533201899e-06,11708936.295732338,0.009595816988901558,1048737457.4667406
-587.6571289965788,-6.902934738498708e-07,0.0,0.0,714653509.7805442
-2204.728255911031,-2.398919270066246e-06,0.0,0.0,1146489445.2278726
-977.5032251188645,-9.55723189327359e-07,276141.418462249,0.00016867027879392718,1481772809.6097496
-1526.7867666704635,-1.5634577588984047e-06,17574218.441823833,0.010991672672480395,1099136368.9965363
-1118.0615580466056,-1.022838283961983e-06,0.0,0.0,1216102091.3289392
-555.6746539959862,-3.3324245352631397e-07,44581192.13529393,0.022743676965416525,1390854253.615069
-1066.24781416867,-7.96525637614435e-07,6590812.403807567,0.0029814042021668492,1111129286.8034801
-1616.4773433090595,-1.7638122062170738e-06,26388.48194187355,1.9262141008794352e-05,1416548588.3919814
-439.7240924980271,-2.43510556222885e-07,44288570.87230879,0.024526139712212756,1095138694.1490107
-714.4841730431564,-6.556921870506664e-07,1224726.7972947413,0.0007385900311391691,1147503357.216579
-4991.882932159657,-3.225871728810318e-06,96255693.55765086,0.03671909181974514,1468208063.4644923
-477.9476319760597,-2.2742875287542564e-07,48138407.54499676,0.022906396560859996,887560215.6898971
-601.6774048587716,-5.821336871781422e-07,4018348.840459779,0.0024549928270161756,841963927.2268894
-2911.9159950137505,-3.0941749854926565e-06,7479767.47008054,0.005049847727175587,891010800.2222222
-3296.573075788102,-2.96116053664115e-06,8080363.168431798,0.004540572414827354,746538631.710842
-6582.1191353618,-5.65117440483537e-06,4397335.691760805,0.0024874193130970303,1272356717.7642877
-1682.5365184596378,-1.5284329025609401e-06,0.0,0.0,1115855805.2214775
-6106.58185187733,-5.0094437799667445e-06,66180169.77896778,0.03128042729494193,1117344091.8326435
-10244.267319825314,-9.265586214258808e-06,5991720.246898166,0.0033997112776183278,1125515121.0874398
-6853.81428022635,-7.4872658840957586e-06,7185210.978599299,0.004870767729587341,942498110.3283243
-315.106649902784,-2.4880919113628886e-07,225887.73649627293,0.0001102397436550264,829091366.5872275
-2670.443537679022,-2.3967953703031e-06,4570475.5215503,0.0027030072817070764,1298063781.596148
-1416.9628426187016,-9.775375045006709e-07,2464532.0983564737,0.0011217762183406772,913648143.8178558
-493.2147682017748,-2.836215397122139e-07,49676098.23851456,0.028566077858274475,1156522152.9590833
-7104.48356775313,-6.4955688018932e-06,0.0,0.0,562923359.005772
-469.46692225546315,-4.82684251594442e-07,1511233.6555709648,0.0009909237037652437,1291049823.2143476
-5315.048048278978,-4.77690706093077e-06,1344937.4880998633,0.0007608474759914823,1105298124.764039
-1040.090934616922,-6.880922255117989e-07,97302363.88126552,0.05987570926658682,904152033.2763782
-426.5368897530986,-3.514742037956353e-07,2015672.1437337245,0.0010891179608717664,972957391.9864851
-6696.434222543218,-4.827671689120261e-06,8450430.82990095,0.003978790303386378,750396795.7674325
-178.58633434932705,-9.865338240232564e-08,17352703.898814198,0.009357475053878829,1380128521.1722023
-112.72185731564562,-7.033076685595335e-08,11353232.746974511,0.007083644506964765,802825219.1516858
-647.9738554585823,-3.3599273939635495e-07,65263278.747932956,0.033840852719261474,792115852.9237158
-1730.8284455554863,-1.470006361262991e-06,7019983.269107338,0.0037666753508659055,1140966768.8516984
-995.402800242041,-8.820560004953544e-07,1346177.7951164008,0.0007261558371987111,1082451931.234264
-626.8445599090275,-6.503007106656719e-07,0.0,0.0,1234092093.2021165
-320.94772389609597,-3.285279682088683e-07,0.0,0.0,1331129588.6603427
-1134.0039340586627,-9.53883423457718e-07,9367627.10966114,0.004953874559154101,1009384617.6807678
-1484.5244840137036,-1.1089587291902906e-06,495743.0461888558,0.0002435414679439909,914838622.0750315
-6292.09326456089,-5.9066458354149494e-06,8596490.959386127,0.005247279996805375,1448331549.087113
-9033.373423524386,-8.15163153565877e-06,14946184.698451739,0.008587222072811488,1124318057.565127
-736.563143545854,-7.892804073099525e-07,2407552.1334597347,0.0016420265834654248,1067956995.2089754
-810.0852387908673,-6.760307116064456e-07,0.0,0.0,885246244.6848202
-941.7618116121189,-4.286376904844796e-07,94853307.903761,0.0431719595479063,802641250.842351
-4170.233065321302,-3.925226738963376e-06,8267977.689394925,0.004922278217414605,1068846140.4140025
-836.9896491546979,-8.311696115360421e-07,17410988.418118034,0.010930514035170326,1308325747.6782255
-186.1568628665273,-1.8408280724307859e-07,9091118.656915156,0.006551244557596134,847118558.7720592
-786.7897548254526,-7.655383233057193e-07,8029407.051353194,0.004980534392112947,901046125.4597113
-1290.9984382633083,-1.4981338607911083e-06,0.0,0.0,1055947806.9846318
-1831.1219476278507,-1.6867279229961956e-06,20346531.636330906,0.0115251732864202,1181338045.3561301
-2279.6309562579254,-1.817415840782438e-06,10428057.466567142,0.005333221117199112,1006145400.4006056
-1705.521538891962,-2.1430393447938245e-06,4025101.6973348525,0.0034149467815044504,1110186815.558174
-140.71716149723176,-1.2640242358596924e-07,8795985.821444875,0.006022437092307544,789050775.3403976
-1087.6445057792425,-5.310606060380527e-07,109546466.97757952,0.05348789317954662,1128032777.8808696
-320.9045004953969,-3.4372220464276233e-07,6979716.782492168,0.004980534392112947,1104382925.7284138
-585.6664169515233,-6.502898037930708e-07,9696640.849342126,0.006935689646069153,1078108402.5430658
-655.2525976585138,-7.097368531408014e-07,3661471.9751243535,0.002561849631885558,1157962298.3890557
-4131.710072595249,-3.443159107055366e-06,1220057.846403379,0.0006606158025101624,1151152254.5949082
-1578.499581435743,-1.3069618909504008e-06,20289.42373382824,1.2208409444321586e-05,935298694.8682036
-5470.873415171335,-4.535729190654108e-06,60351550.42639232,0.028954801069347755,771203169.4147062
-606.2672914604353,-3.7224755714677254e-07,61062635.32860359,0.03749240170826578,790392925.9759109
-9258.136356507135,-9.481707713178293e-06,7600472.924012629,0.005176368891296542,1166629457.0146434
-7150.423411141962,-5.654289433926772e-06,9851175.048935652,0.0049997337618703785,1037726156.1455462
-1541.0891161459192,-1.4858649753317046e-06,6466125.980959345,0.004229808907339394,1236062745.5808582
-8515.636967684444,-7.823240065968765e-06,5665992.896042194,0.0034008465882827193,963650573.2205741
-1846.1692986298006,-1.799176732979883e-06,0.0,0.0,750286756.6990695
-727.3339439331311,-3.633655910563187e-07,73256347.49900103,0.03659781896560136,950237361.5079026
-376.3360771151475,-1.685244757169791e-07,37904193.35096054,0.016973616669738418,972019033.6528238
-862.7694956405302,-4.1780025764074435e-07,86897280.83141856,0.04208042414931813,1394218442.0889068
-572.2458171345236,-6.645084415058616e-07,1405030.98841806,0.0010593102510563978,1369813593.38295
-2700.5821417347593,-2.254861071180505e-06,16166833.709682781,0.008288389008039944,1412569587.8004222
-853.8172459053607,-7.316371618211661e-07,8670960.773295548,0.004629102644948455,1115081831.2366514
-5737.928756175608,-6.317061079167803e-06,4098889.010484742,0.002799903646763669,1195950960.164329
-1966.834068066599,-2.246732495300949e-06,3422987.2613313645,0.002534974280570358,1307714563.3402934
-1099.8122312378218,-1.2935645540837446e-06,5337470.27332261,0.004042500481662397,1179072173.866066
-104.36517360722723,-4.6843827901968335e-08,10511555.92054632,0.004718063502458349,1422494738.6252434
-876.8030907295657,-4.989574019368366e-07,88310730.49519113,0.05025449056567625,784548521.3695961
-1582.361255055669,-1.1873995222745698e-06,474213.5964861417,0.00023930496192861968,1374459243.8943923
-991.5412242867064,-9.024531260234769e-07,3155047.798809496,0.001729190355036797,610849890.9604836
-1182.9257741413403,-1.2845572838893322e-06,3806044.2802567286,0.002714293081543279,1060621851.7657263
-1444.6679346061471,-1.8544623441610313e-06,0.0,0.0,1229056615.3342023
-98.20371014321827,-7.652191016458449e-08,7515867.560116718,0.005087913262985026,1075385759.41357
-2759.9306517311334,-2.2119801717025993e-06,2049917.2829164513,0.0010917025486383428,1154880475.230855
-105.20171786545674,-6.89786782412316e-08,10595811.821690938,0.006947463493778606,1205511806.1026824
-1481.252066330058,-6.333701766974974e-07,149190226.8686971,0.06379241082679524,1162513094.3901644
-3756.767200258793,-2.8833726967151116e-06,4819878.760659929,0.0023730888367111715,1179013123.2036276
-1276.0022110292289,-1.2878254189625016e-06,1287117.8634958956,0.0007653540727916087,1224984909.3723118
-1109.25047624895,-1.00799998671646e-06,0.0,0.0,1037641270.5111139
-703.9276451186212,-2.7250311073906334e-07,70898888.4887024,0.027446240810527718,1005399989.4435573
-1404.854499052046,-1.5371028139083249e-06,113243.08666566959,8.480579125950751e-05,929209990.2624471
-318.48877812124664,-3.476027919664349e-07,1511159.8827247801,0.0010790285370030433,1237661485.044977
-2514.71663548243,-2.313245862630818e-06,0.0,0.0,951459639.4572579
-1422.798243300147,-1.316369505120114e-06,4627208.563381754,0.0025876675466237654,707398021.8360138
-1284.2913375353885,-1.1420906529097568e-06,0.0,0.0,515710460.6240394
-4329.051346798276,-4.004342611371811e-06,10005442.729436971,0.005878872155479553,1599645051.655377
-8059.3142128027575,-6.671991739466169e-06,1898054.7518717626,0.0010704629841919806,1348848519.252831
-1913.8411511550205,-1.3107919289696572e-06,54956817.89664473,0.02369080198418962,870567271.8663387
-3185.1260221423736,-3.244389883536007e-06,0.0,0.0,879423783.4104292
-410.4820401119446,-3.437867561130645e-07,8870827.001520757,0.004932004700802508,1011790445.9114894
-650.0629752370716,-5.252993588066632e-07,0.0,0.0,672017028.6299975
-259.88178429419247,-2.4606582341434784e-07,10592923.44726248,0.007224019570101111,1140994265.4389107
-192.93103065225998,-1.5359133338486645e-07,2158000.4367470327,0.0011763855844013132,1032543860.6023592
-5314.205696695679,-4.670488590807611e-06,176659.00420225973,7.969058595301594e-05,983967095.5851438
-125.07894360091457,-9.98110469291698e-08,10194366.185602188,0.007225077584028759,1126179521.6415496
-1045.06754726936,-9.387581002134938e-07,4449824.818858627,0.002597363739206369,1402832905.235909
-1990.8623809370115,-2.14068542634418e-06,12267614.17092208,0.008041205154605588,1213366938.7723784
-4512.069216137832,-3.966485012251459e-06,250913.60802190835,0.000165320904642389,511577127.9766047
-2314.171640580317,-2.052861447021571e-06,51410920.61102112,0.027489280328236543,1304668686.5661807
-3788.5715195403254,-4.050614110349181e-06,0.0,0.0,774937877.5655762
-253.9198755388979,-2.2882740772174368e-07,139735.0529851568,8.272903568358142e-05,751182084.070602
-327.2834391282902,-2.3826206908464388e-07,7995795.376185107,0.003998234510788002,934064750.1938434
-925.9846731670518,-7.361070377503302e-07,2196730.4789504586,0.0011591886952121194,1502917242.8574994
-3554.24655046225,-3.072785037916069e-06,839227.7735433596,0.0003856876193052285,791869289.5608749
-946.344131613667,-5.138763926959534e-07,95314834.59199692,0.05175711639594373,797926852.666043
-1569.9465108682143,-1.524102134745074e-06,2356392.357447274,0.0015451715881411587,1387272062.9490123
-778.0661916800152,-7.680807584778622e-07,1058288.1830223268,0.0006714483982974692,1061765441.1498905
-4116.493396518997,-3.884533424473342e-06,3568834.876918419,0.002081230663009306,832382415.783997
-1410.5195305292832,-1.2761653535775627e-06,312920.4125911536,0.00015942245967853915,823784520.1545885
-1360.376725025066,-1.83566290622005e-06,4577865.859150663,0.003977709910557786,1168700369.1591098
-236.61371951224072,-2.190579947838761e-07,3992436.6410964057,0.0024692655298187314,1218457744.0997505
-1282.9326782283572,-1.3131715293243748e-06,3993665.563769227,0.0026638933068742075,1221561249.6251025
-2612.6417817152187,-2.2609882836172575e-06,13307080.285724944,0.007233019352825678,752361653.5078287
-821.9711229980295,-1.0928393112485099e-06,3958815.619941671,0.0033275603788247817,1018884135.8694098
-1315.8904170440364,-5.703217859023884e-07,132535166.91425832,0.05744223995430266,656344179.9864086
-2164.3668997522623,-2.334496645653376e-06,3773520.911361503,0.002679998999116226,1104153701.4773824
-475.6545990792451,-3.8395275130116433e-07,11050105.659914754,0.005250533706905064,863989019.9339048
-697.152609623809,-3.678375446083482e-07,70216513.68870042,0.03704822965540822,886860982.7231207
-581.6717958669252,-2.27282601255145e-07,58585401.60792084,0.02289167631581695,900256202.9510257
-4227.2722987123425,-3.402348613530489e-06,65065100.64012073,0.030547552171613916,908041816.4322294
-624.6645944813966,-6.57684381621503e-07,5255303.6009372305,0.0035831440757436105,826942354.1074249
-2483.7338682427744,-2.1780749334298552e-06,12676744.822475916,0.006845078986327186,926323906.7216911
-4701.8256310422585,-3.689101365975598e-06,14587653.40314306,0.007204180517410093,1142460673.0878425
-1736.8475551640702,-1.7678150630614556e-06,3920096.8197801095,0.0025937016890454955,1086194417.1341238
-1692.3585612877293,-1.6043863509650196e-06,0.0,0.0,1029090628.758708
-81.95474641778718,-1.1332098466124324e-07,88252.95077458188,7.875400960483534e-05,1085483340.5276058
-565.0040896326914,-6.638775310063162e-07,3374989.191442916,0.002581374519620567,470097565.37881815
-160.22722643923305,-1.2697062776756967e-07,10670157.764453052,0.006847585812601908,1279897557.1629977
-1572.2662269063876,-6.66846878946761e-07,158357082.10778445,0.06716415080063882,977356565.2549549
0.0,0.0,0.0,0.0,1072785931.9099101
-966.4370596412464,-4.874852859115473e-07,97338574.2100067,0.04909903051172513,969888878.6013882
-485.13376590663694,-6.690920354115852e-07,186595.72519646454,0.00017080965700277625,804287546.0115391
-775.5704901780827,-9.286727898662576e-07,0.0,0.0,621371738.1600175
-1979.8172490094892,-1.46573113633385e-06,2188715.135106021,0.0010587405163830503,1006987647.097389
-391.58595104704403,-4.975165369417481e-07,1249602.3547777818,0.0010205523882187459,771233011.7785594
-642.5774735090674,-6.049302783502077e-07,1456340.8474170836,0.0008210132917327124,994021962.4405059
-4528.68586890969,-4.79624887075779e-06,3665594.876893497,0.0025764549332945165,1150485314.119786
-407.2594183919493,-1.7159191655650682e-07,41018761.36101874,0.01728256624365481,896626204.1028473
-3844.8359026337143,-3.454372279397559e-06,1900067.4087626964,0.001355339960704633,503181445.8216936
-87.16062702457623,-7.086980677577548e-08,2108235.841300046,0.0011349476901592324,830505572.2498809
-334.8234253348831,-1.4887438970465234e-07,33723080.57630409,0.01499447965666288,973631602.5367322
-792.6534761723933,-7.833380569773539e-07,0.0,0.0,1350298815.2927256
-2600.804619481805,-2.1427342096089715e-06,0.0,0.0,1141408997.741155
-3194.7906613830414,-3.2377488043485036e-06,3993739.6759890127,0.002678504708400589,1151379321.9160943
-1114.0943253155287,-5.622695170165397e-07,112210466.35145473,0.05663122348438886,1010660686.7815626
-410.93006635485267,-3.102033249608582e-07,28435968.616290692,0.017206096664363114,967711261.7792093
-513.8004302812774,-5.257116896406414e-07,0.0,0.0,1123837160.698213
-1602.6445989494887,-1.756071989536357e-06,93829.70646719335,8.61059700430737e-05,932745585.9201347
-2073.2751643224296,-1.4245996889857416e-06,0.0,0.0,1411155403.9339242
-802.8411529938013,-6.49482755525084e-07,297465.25970382674,0.00016949501656153928,877443886.3374184
-973.5894517974593,-4.495102405065949e-07,98058955.9955883,0.04527422191358373,719330266.1488236
-221.04785286951034,-2.018137088921595e-07,12098412.694187697,0.008378284703742538,1086539090.6905355
-5111.656344655684,-5.897906491737082e-06,2263201.6827154565,0.0018223131384703974,1045761204.1094923
-2052.520462124404,-2.1391927545042615e-06,15419547.266365096,0.009857387773709075,799561217.4283437
-3062.083505933481,-2.9191544705145405e-06,0.0,0.0,803971714.2572296
-120.11419323331008,-6.270487961694514e-08,12097781.428265758,0.0063155727701390985,772265112.309283
-1045.5549434722186,-1.0365747695557409e-06,1147230.7278434553,0.0007567011844646857,857355869.8389982
-431.93102375099585,-1.5843091432811468e-07,43503660.78117655,0.015957003260213383,649894452.7878066
-2037.7863159546382,-2.2036705082343278e-06,0.0,0.0,1274227839.0724194
-1212.161619760116,-1.1903187997453851e-06,8165225.725547315,0.0051127717577751485,813620317.2641262
-5815.027755118248,-4.88470302456823e-06,4703160.056107903,0.00262815182644926,1283874564.974428
-661.4356293203286,-3.178143002039617e-07,65510132.814047724,0.030835396187279793,1210431924.4938738
-3822.927951792422,-3.0971599597104826e-06,453739.6293082033,0.0002481871070507442,1481905901.5509715
-6948.928647162449,-6.3129743098096325e-06,84653542.52370849,0.04421372038201362,1046263474.7189213
-8083.374498543029,-5.825339023431489e-06,0.0,0.0,1294357488.9725063
-1019.0072869832788,-9.831896094170139e-07,307411.45366106846,0.00018647112447443029,1215447019.6421788
-3528.0912391193815,-2.598570341993067e-06,80333485.3373163,0.03530187399678364,1267596143.7085752
-1185.9754068754369,-5.910184968211818e-07,119450257.00508714,0.05952679198133261,859291701.0125915
-1411.7615550543132,-1.2174202478295649e-06,4783555.651689338,0.0026948450901819253,1165373193.6793408
-4999.50711685972,-4.732208043728395e-06,0.0,0.0,1067489239.0437059
-610.2519112959767,-6.920696481786247e-07,0.0,0.0,642684910.188566
-11122.309316326111,-9.648186433860244e-06,6746384.06826582,0.003934524051037305,1114387345.2064695
-1821.014889870211,-2.2842053655975614e-06,3196002.0474138185,0.0026261050734353933,655448074.4151589
-6371.865136456294,-4.98700093855766e-06,1334100.6538406853,0.0007544211708659873,996870869.2247229
-10374.617135372384,-9.281267605445464e-06,0.0,0.0,1476091612.8963387
-7177.027698505055,-7.101031683845596e-06,0.0,0.0,710147000.0467477
-214.8892752698248,-1.8871290553832896e-07,10935076.953632042,0.0073051996937674515,664669646.4992862
-537.7163850912543,-4.930133641333019e-07,0.0,0.0,1342937624.701408
-1430.741834332127,-1.3009920689110703e-06,1911336.0422854102,0.0011591886952121194,1273797448.1418164
-3737.8103479425886,-3.1802188842159696e-06,1972136.0046435092,0.0011323205462269584,1324897202.3098269
-443.32765236275435,-5.575878182715248e-07,3294292.6855721776,0.0027475988104843614,746307041.6539943
-6342.147992138548,-5.525047216229228e-06,4345582.131931031,0.002506087298364027,957039373.6123149
-1598.2930589906039,-1.3742964127929431e-06,0.0,0.0,916474456.7614797
-256.0835001174141,-2.2058918988509616e-07,283713.6101481105,0.00015818366268432685,867477344.903096
-392.3326180057733,-3.679516418662627e-07,0.0,0.0,949050132.0826873
-1771.8844040777208,-2.026184155522085e-06,9484003.120218446,0.006680295426055949,1276488947.0887742
-377.1895310305862,-3.244591282547709e-07,1843794.4817702235,0.0010251558666924687,672181715.1667823
-3448.539605930317,-3.1439285141757263e-06,0.0,0.0,963524376.0563529
-3579.3286515754094,-2.8363656527776914e-06,0.0,0.0,1192411093.202493
-392.8287678577744,-3.5324376221186744e-07,668363.9791940629,0.0004040357733878713,704399327.1359797
-218.92583338412274,-2.0505528982004015e-07,4387451.544119841,0.002769530060774517,961255529.9225299
-2198.8041850629734,-2.2582018003533936e-06,0.0,0.0,807225346.9668777
-815.7904577368822,-8.532366706770135e-07,5049067.501647857,0.0033269253101030913,820806164.6670308
-186.08609557348484,-1.510691459221376e-07,7523679.067172356,0.004238371416819553,1351600615.3116655
-9679.36221384739,-9.303816927536782e-06,178188.76528444976,8.070618118552516e-05,1267463715.4446487
-2670.6733163458684,-2.1700923483030383e-06,1978203.049303889,0.0010593102510563978,924318440.615085
-1549.773354693818,-1.501029929733561e-06,0.0,0.0,1034792514.3308657
-30.121408998011944,-1.65468076591652e-08,3033798.192870765,0.0016665779206234597,843884030.8590057
-2533.0821146423023,-2.472599285110108e-06,40081363.38511937,0.02292136268437638,820693274.1367899
-1392.285747168096,-1.2405074254769324e-06,20586391.44368235,0.011484807312499672,780893744.9094398
-1919.845234232338,-8.310803419932727e-07,174382022.34998602,0.06790590531212641,1139452784.7200313
-404.33494929030434,-2.9011968510053003e-07,15427133.27817693,0.007663273310652928,880160949.3662046
-970.4913673177055,-7.169505774931661e-07,5547509.308747544,0.0026883211920550455,1132729421.627405
-3224.596115720232,-3.0889957071462036e-06,0.0,0.0,1236893108.1398234
-2526.630369338277,-2.2952478755864913e-06,1056792.4232630644,0.0007579494706870221,979799107.9534578
-413.4846935859542,-3.478366931136005e-07,4567553.958266051,0.002514921254668583,1231362079.7508535
-245.462461443691,-2.2837301309636095e-07,4584888.365748284,0.002809012810561378,718902337.2229404
-442.7468420656452,-2.3875730592309435e-07,44593019.18600972,0.024047397095268142,1024689244.3492453
-4135.853401893747,-3.17610103717896e-06,12418935.058884302,0.006070118996095487,1175554729.3477185
-107.3676917894705,-7.752063638258646e-08,8234017.932358799,0.005180172213355299,888823166.524207
-2056.775876365501,-2.3314674194334315e-06,8506690.086218912,0.006135148928270937,1409259202.5417976
-2305.6305462992586,-2.2930944490723686e-06,4024855.451911572,0.0026197580383403563,1066398720.0891887
-5290.539150822475,-4.665572193524933e-06,0.0,0.0,874653434.8192383
-186.76079366844175,-1.798711760881988e-07,7422291.8683058275,0.005185155343177465,622665978.2788286
-559.9895218765906,-5.55899458396003e-07,3142433.4637627304,0.0020271292927041963,959611858.9589028
-272.94345532238157,-2.8992473294594687e-07,2980291.380526806,0.00209213326789783,934783873.4801996
-3316.3562899542712,-4.123431140307175e-06,649642.6648851342,0.0005039098196927461,839573026.6231647
-3024.3694646524214,-2.6986887621010737e-06,0.0,0.0,851240869.6864336
-2647.0992636032847,-3.007291075155339e-06,1405030.98841806,0.0010593102510563978,831044967.4083643
-1069.286257782799,-8.683773192719447e-07,0.0,0.0,816119107.6469055
-7142.028484486429,-6.495878020385358e-06,8367118.036491446,0.0048913030564981304,1026546148.1107543
-555.5772692184877,-6.266075880421259e-07,16432.76958259716,1.2052489860910796e-05,1110305532.5087829
-4577.702141417962,-3.6798423060762404e-06,4861055.140768701,0.0025681361747375894,959040161.5479873
-11918.849536203768,-9.728325369082333e-06,1148533.0401580578,0.0007579494706870221,1155474863.7165217
-487.22841023879505,-2.1779713797146134e-07,49073158.2508412,0.021936309939347615,994416344.0223178
-1974.4333198667337,-2.3015740247152184e-06,6998859.213632894,0.0052107419340190085,1243924949.1797566
-590.6127503308198,-5.690813730382239e-07,1809638.101236846,0.0011573052743230126,1294830850.385515
-1218.3931657687765,-5.273339149697884e-07,122715341.2630654,0.053112544581842114,963842524.788642
-1844.1825990111183,-1.5146924020808614e-06,2036080.0634182636,0.0011053530302575832,818958935.8727623
-379.9665978050521,-3.0532864699871877e-07,12123816.065554483,0.006610299151432178,784906743.1810625
-440.5011544117812,-4.1076024092393224e-07,10992850.675604615,0.0067246704735021805,1037247133.8093388
-2438.9536788055643,-2.189092870183593e-06,0.0,0.0,1099476279.1456273
-642.5749675390557,-3.2220032499295255e-07,53466047.492925376,0.02325063462740149,1393813376.6654305
-628.431549808434,-3.230331705302451e-07,63294997.265155666,0.03253557790263576,1489059985.6115298
-983.5491653136229,-1.1657489897624794e-06,1345769.8392045088,0.0010330769207073406,910706831.8626434
